index,category,filename,Title,Date Created,Dimensions,Artist,mean_grayscale,mean_blue,mean_green,mean_red,std_grayscale,std_blue,std_green,std_red
107,WHITE,107.jpg, No Need of Speech, 2018, h 90 9/16 x w 97 7/16 in. (work), Lynette Yiadom-Boakye,0.6065839702394855,0.5617240267479569,0.6014722143999534,0.6330857360041263,0.295178849667623,0.27073123314560255,0.2944078485346082,0.30662154053187235
108,WHITE,108.jpg," Series I, No. 12", 1920, 20 1/8 x 17 1/4 inches, Georgia O'Keeffe,0.7623973297675795,0.7663693537311423,0.7633082813911324,0.7591493827879527,0.10664993418820842,0.10055959139246544,0.10835843424277743,0.11128452811884255
109,WHITE,109.jpg, Covered Bridge in Vermont, 2009/2009, 366 x 305 cm, Kim Ji-Eun,0.6682734922751674,0.6338606109695765,0.6634567277083849,0.6903645190685569,0.27104456048199443,0.31392253526668074,0.27690067478460595,0.25179537710255123
110,WHITE,110.jpg, Egyptian Painting Sahura, 1980, 93 x 64 1/4 inches, Dorothea Rockburne,0.9089495448640318,0.9060024789754424,0.9093265396677102,0.9092887125759471,0.04860745589048258,0.05043913651788964,0.048448229329398955,0.048347981532222015
111,WHITE,111.jpg, Schematic Composition, 1933," 35 3/8 x 49 1/4"" (89.6 x 125 cm)", Sophie Taeuber-Arp,0.4844690499335624,0.43725804421126413,0.48030795655848724,0.5099632356693864,0.371309957018334,0.3307205283544453,0.3688582183489964,0.3913427677507898
112,WHITE,112.jpg, Flower Pot, 1930, 46 x 38 cm, Vicente do Rego Monteiro,0.6198857517754216,0.5720886098623834,0.615967475906244,0.6451173130195846,0.2889968280655668,0.26257585149241713,0.2886212995045386,0.3048374415988619
113,WHITE,113.jpg, Fishing on the Ice, Before 1722, w512 x h391 cm," van Calraet, Abraham",0.5066684531461432,0.4822455842874668,0.5043613035656137,0.5201608992360328,0.3212602776569211,0.34029531521758827,0.3269950624874,0.3051022544828385
114,WHITE,114.jpg, Moret in Winter, 1891, 54.5 x 65 cm, Alfred Sisley,0.7442337574170621,0.7211219875674958,0.7487844794441778,0.7437583197085753,0.10111633303820444,0.10366982546572386,0.10337715262840827,0.10159329706500395
115,WHITE,115.jpg," The Weigh House, Cumberland Market", ca. 1914, 20 1/8 x 24 1/8 inches (51.1 x 61.3 cm)," Robert Polhill Bevan, 1865–1925, British",0.7242397993442903,0.700410514010134,0.7074072450689184,0.7660812273750462,0.15652995018320465,0.13359870108795102,0.16249085997273113,0.15721312942316398
116,WHITE,116.jpg, The Funeral Party, 1953 - 1953, w102 x h76.1 cms (without frame), LS Lowry,0.6432053428665611,0.6554820562486854,0.645163946418425,0.63485196097445,0.2903614788737454,0.2807249726801333,0.2898580608617879,0.2954538471374573
117,WHITE,117.jpg, Trabalhador de cal, 1974,, Djanira,0.8392397110810763,0.8176525627654528,0.8387497125441243,0.8481186625861444,0.12883524955074327,0.13964255706694564,0.13545700329664714,0.11334714228819934
118,WHITE,118.jpg, Baía Cabrália [Cabrália Bay], 1900, 120 x 84 cm, Antonio Parreiras,0.7249409647189315,0.6240436600693416,0.7287252330118832,0.7544942487809769,0.13834399633044067,0.1455512367252742,0.13930870786938016,0.13835562852234287
119,WHITE,119.jpg, In Bed, 1891, w920 x h740 cm, Edouard Vuillard,0.7213274835437141,0.6235930973763408,0.7268621786923796,0.7462785246793754,0.07673539451630156,0.07990369675409975,0.079968497377371,0.07340566595843702
120,WHITE,120.jpg, The lonely margin of the sea, 1894, 76.2 x 108.0 cm, Jessie E Scarvell,0.7904743705441838,0.7178529262657917,0.7803508072481511,0.8370119079284585,0.12223120916528815,0.13578815952806186,0.1294932781039363,0.10736150949932262
121,WHITE,121.jpg, Dead Partridge Hanging from a Nail, c. 1650 - 1652, h50.6 cm x w43.5 cm," Weenix, Jan Baptist",0.595202261859944,0.5054828668292232,0.5931438496251015,0.6321475840997323,0.26460370687970264,0.24844134389314695,0.26722834115914373,0.26618475267720265
122,WHITE,122.jpg, Lady in White on the Beach at Trouville, 1869, 31.4 × 48.6 cm, Eugène Boudin,0.6968310043653265,0.653188293455773,0.6951621551355079,0.7161154018508056,0.13150763061656884,0.15021627891380052,0.13389704502608932,0.1279743496433189
123,WHITE,123.jpg, The Ahırkapı Lighthouse, First half of the 20th Century, w1100 x h825 cm, Michel Zeno Diemer,0.6267698445626758,0.5746355539837632,0.6376042521654011,0.6245780828229178,0.21914821983102434,0.18445610464236226,0.20921083050591707,0.25878653674968577
124,WHITE,124.jpg, Mill of Edam, 1896, 65.2 x 81.4 cm, Paul Signac,0.7197323743264925,0.7475631247099173,0.7234392471888367,0.702237582556627,0.08418641064915887,0.07784832752037163,0.08031507371303459,0.10627717265538568
125,WHITE,125.jpg, Pistol grip [Ben Roberts-Smith VC], 2014,, Michael Zavros (b.1974),0.698967489315848,0.6778510369126368,0.6965519505069531,0.7114607481878522,0.35103091714852547,0.3823026836773132,0.35511352103142013,0.3333286793050158
126,WHITE,126.jpg," ""A beauty in the night""", 1929, 49 cm x 59 cm, Vicente do Rego Monteiro,0.651605033124724,0.5819963457828495,0.6561500946978226,0.6681895973896504,0.20298152681737996,0.18518173924406867,0.2070800709657036,0.20477637625835454
127,WHITE,127.jpg, Geetay, 2006, 40.64 x 50.8 cm, Sukhpreet Singh,0.8015505849289261,0.7476475051431837,0.8072579581496269,0.8100905468496539,0.13094455823244536,0.16916931308487543,0.13358749185278623,0.1393781082829397
128,WHITE,128.jpg, It comes from afar, 1887, w1000 x h670 mm (without frame), Paul Gabriël,0.6194204501263805,0.5198691702997686,0.629731733867796,0.6356437280380209,0.17875102604816034,0.18015789935420776,0.17161313857986035,0.19396677379113428
129,WHITE,129.jpg, Abstract Picture (Rhombus) (851-1), 1998, w256.9 x h229.2 cm (overall), Gerhard Richter,0.5986909412521249,0.48650199272719125,0.54326996995248,0.7488214659339019,0.25099342764412785,0.36535214986636405,0.30750392482848243,0.11500859050009203
130,WHITE,130.jpg, Rhyl Sands, 1854 - 1855, w1353 x h743 mm, David Cox,0.771755288737794,0.7203013198052446,0.7715038310437936,0.7911162774779297,0.12815707351696487,0.1649072162708765,0.1311192193683926,0.11412222556649639
131,WHITE,131.jpg, Genesis III, 1966,, Barbara Hepworth,0.5675805836139843,0.4841965815917359,0.5541296276393153,0.6246082644389912,0.1653226345600862,0.15638071719684504,0.1748729278321271,0.1602001727199838
132,WHITE,132.jpg, Abstraction, 1939/1942, 29 1/2 x 26 3/4 in. (74.9 x 67.9 cm)," Piet Mondrian,  Piet Mondrian",0.6768079082238699,0.6149318541939738,0.664235725626694,0.7242210871426118,0.2808997080127459,0.2703325669251474,0.2848411034849792,0.2872608430765478
133,WHITE,133.jpg, Station Approach, 1962,, L.S. Lowry RA,0.6741415065469889,0.6542442897603264,0.6666877617749833,0.6960961840870431,0.19364138360141814,0.20601223753378717,0.19503971419974928,0.1903934444622625
134,WHITE,134.jpg, Waterway, 1997, w60 x h73 cm,,0.7580421309742037,0.7150842633494109,0.7611787562252086,0.7676246527763186,0.1875907876068899,0.17599758780129882,0.1879494052747442,0.19333989007002875
135,WHITE,135.jpg, Profile of a Young Woman's Head, circa 1794, 10 1/8 x 8 3/4 in. (25.72 x 22.23 cm), Louis-Léopold Boilly,0.8342740398673528,0.7043926860417431,0.8209572896108192,0.908086811774593,0.21289323451444456,0.3065383839791217,0.2233195645861958,0.1772178477607536
136,WHITE,136.jpg," Morning Sunlight on the Snow, Eragny-sur-Epte", 1895, w616 x h823 mm,,0.7120258853390798,0.6400284283603916,0.7079370244969447,0.746466379220798,0.1206942224087803,0.12594700740365541,0.12091275561214411,0.11995486209728452
137,WHITE,137.jpg, Waiting for William, 1879/1879, 30 x 20 in. (76.2 x 50.8 cm), John George Brown,0.7165247170023171,0.6435853358175125,0.7080517066322901,0.759932743831132,0.12748435118255602,0.17320990409817028,0.13209973145708515,0.10736000076106686
138,WHITE,138.jpg, Composition No. 12 with Blue, 1936-1942, 62 x 60.3 cm," Mondrian, Piet",0.6525276887306688,0.6449866194168264,0.6525035630518579,0.6553401946474067,0.3514910957818318,0.34843107749516017,0.3511347007373593,0.35417301026013187
139,WHITE,139.jpg, A Scene on the Ice, c. 1625, w77 x h39.2 cm (overall), Hendrick Avercamp,0.6837949767623571,0.5987619132822927,0.6811006042527659,0.7202726993072439,0.13003362501842203,0.13677239576662692,0.131662466059177,0.12702348890763535
140,WHITE,140.jpg, The Eternal Father and the Virgin, 1501,, Raphael with Evangelista di Pian di Meleto,0.541513758954163,0.4742194759887032,0.5219037474639338,0.6047546853056159,0.3402845614304264,0.38325908288674587,0.35366684728645315,0.3164945054721923
141,WHITE,141.jpg, Beached Vessels and a Wagon near Trouville, ca. 1825," 14 5/8 x 20 5/8 inches (37.1 x 52.4 cm)
Frame 20 1/4 × 26 3/8 × 3 inches (51.4 × 67 × 7.6 cm)"," Richard Parkes Bonington, 1802–1828, British",0.7328432111077954,0.7289042011888915,0.7326271875917534,0.734712360992943,0.1469396863098439,0.16586796888805286,0.15116943379606804,0.1432130272027617
142,WHITE,142.jpg, New York triptych, 1995-1996, a) 13.5 x 15.8 x 2.0 cm b) 91.0 x 120.0 x 4.0 cm c) 60.0 x 75.0 x 2.0 cm  a - oil on canvas; 13.5 x 15.8 x 2 cm b - enamel on metal; 91 x 120 x 4 cm c - enamel on metal; 60 x 75 x 2 cm, Francis Alÿs,0.8592933390894558,0.838572785829211,0.8618093078262652,0.8619428034358207,0.1476031969208557,0.1627380440227336,0.14303216088278084,0.16391789176165783
143,WHITE,143.jpg, Victory Boogie Woogie, 2007, 120 x 120 cm, Gintaras Znamierowski,0.8393152808041118,0.7869338019889847,0.8330012755135228,0.8709393667744839,0.23394755161545605,0.2825841830676419,0.2497142740109242,0.220670136004529
144,WHITE,144.jpg, Tom Wolfe, 2000, w116.6 x h152.4 cm (Stretcher), Everett Raymond Kinstler,0.8406146678250963,0.8338674158432271,0.83696767624973,0.8502610769833354,0.13612279432376367,0.16693944408295522,0.14743223133570857,0.10792142936229578
145,WHITE,145.jpg, Girl, 1909, w79.5 x h116.0 cm," MINAMI, Kunzo",0.729400070730657,0.6557938795765527,0.7228940967520939,0.7691840896450038,0.09821210340168608,0.10584551511559555,0.1018221207678217,0.0991507829508404
146,WHITE,146.jpg, Family Tree, 1986/1988, 265.0×253.0×20.0, Shinro Otake,0.6489906134773724,0.6115834560712381,0.6377075261302144,0.6848966429756992,0.3291438462293366,0.34558118517008535,0.336693308117405,0.3139243120418544
147,WHITE,147.jpg, Sunflower, 1909 - 1910," 149,5 x 30 cm", Egon Schiele,0.6497347456248164,0.5562707210904451,0.6479005863999797,0.687612067762932,0.29508186475829096,0.36125221547125796,0.29629170335666677,0.2722484238994443
148,WHITE,148.jpg, The Woodcutter, 1910, w1010 x h1300 cm, Fernidand Hodler,0.688117865215067,0.6433758657950825,0.6852911655327546,0.7100824410442761,0.20436414673556924,0.19977767858833684,0.21057755042362156,0.20025982873697648
149,WHITE,149.jpg, A Family on the Road, 1916/1956, w25.7 x h10.5 cm, Lee Jung-seob,0.7430205725340491,0.7024866809609043,0.7324708356124656,0.7786308153899825,0.18135327055149988,0.20779152224097472,0.18493057368461333,0.17118410697443842
150,WHITE,150.jpg, Pitho, 2006, 40.64 x 50.8 cm, Sukhpreet Singh,0.8171095698739437,0.7461403857442702,0.8200257024080648,0.8373965434043863,0.10433129496047804,0.1522530967473217,0.10721447224907324,0.1023029682560622
151,WHITE,151.jpg, Honfleur - The harbour, 1896, w46 x h25, Eugène Boudin,0.6936823649097483,0.5867000745934237,0.6911054897517602,0.7379770591697774,0.19333161834367496,0.1860691010032857,0.19388904426377904,0.19620107238072804
152,WHITE,152.jpg, Yakutsk of the end of the XVII century, 1928, 77x174, Popov Ivan Vasilievich,0.6769564862354418,0.6289268374009465,0.6730858640958655,0.7021795810159237,0.1296714299797854,0.14681443809760228,0.13357229536507065,0.1196895608400084
153,WHITE,153.jpg, Snow Fields (Winter in the Berkshires), 1909, w1117.6 x h965.2 mm, Rockwell Kent,0.6587428948612997,0.6704478547535746,0.6586586913547483,0.6546166764636834,0.2651254294592107,0.2416473037297999,0.26567418287155803,0.27616068300573055
154,WHITE,154.jpg, Still life with Palm Tree, 1974, w600 x h600 mm (Complete), Fernando Zóbel,0.8390709009792813,0.8341536208232337,0.8411740088251207,0.8367377916063486,0.18124369079931982,0.1835147114197781,0.18213279090744158,0.17948291969322952
155,WHITE,155.jpg, Portrait of the artist, 2019, 278x288x16cm, Masato Kobayashi,0.8142806890294831,0.7692207559053796,0.8117647058823532,0.8357507646976767,0.12133552189195275,0.19503547160592868,0.12721803945574228,0.0960810204127478
156,WHITE,156.jpg, Polder Landscape (in the Kamperpolder), circa 1880 - 1900, w990 x h640 cm (Without frame), Paul Joseph Constantin Gabriël,0.6604538386392333,0.5787623896234482,0.658018993202932,0.695195899303081,0.21558520358458222,0.221809623410893,0.21991083182892637,0.20626332967471545
157,WHITE,157.jpg, Untitled (Franz West), 2011, w310.5 x h334.3 cm, Rudolf Stingel,0.49953988326439397,0.5135097356726888,0.5054923135949967,0.482711157731167,0.32338180635476393,0.317507090838405,0.32216025777199275,0.32936496585509745
158,WHITE,158.jpg, Relaxing, 1998,, Yuan Xikun,0.7778773969917253,0.7517516044991424,0.7785138516205309,0.7862051601356892,0.2600505441002716,0.26942586867594326,0.26192047400688984,0.25385783933253153
159,WHITE,159.jpg, Standing Nude; Study for Caryatid, c.1911-1912, 82.8×47.9 cm, Amedeo Modigliani,0.6866008763476401,0.647582798800501,0.6800207508617673,0.7138484182371415,0.2023978769070071,0.14073965522389364,0.20627316094635328,0.22206842581723074
160,WHITE,160.jpg, The Winter, 1577, 36.5 x 59.5 cm, Jacob Grimmer,0.7575633997068699,0.7100139920210855,0.7569391197975993,0.7762259330132242,0.18845530333301908,0.20299240662768603,0.19200963475126517,0.17890409127889015
161,WHITE,161.jpg, The Snow Trail, 1908," 27 x 40""", Frederic Remington,0.8386319690162093,0.8000193738755698,0.836976162327459,0.8560463403889869,0.10864529012080464,0.17851712737823228,0.11594399395238132,0.08715561411987291
162,WHITE,162.jpg, Kite flying, 2006, 40.64 x 50.8 cm, Sukhpreet Singh,0.8046292522704761,0.7593228270087037,0.8072246542974081,0.8161373175468271,0.10637810357706853,0.13748896565634103,0.10756392439986218,0.11908867570042866
163,WHITE,163.jpg, Winter, 1939," Oil on Canvas, 101.2cm X 115cm", Amrita Sher-Gil,0.7284846875332113,0.6431749619077184,0.7361957033627484,0.7445999224644693,0.23007781604970315,0.20982070925441423,0.23161898996221827,0.2358157891710318
164,WHITE,164.jpg, Winter Sun and Shadow, 1890, w61 x h45.7 cm, Robert William Vonnoh,0.7880559836955227,0.7597715884116205,0.7892565055092459,0.7960659023992984,0.10025597418570438,0.19540735455340627,0.10777246000018136,0.0838672792633485
165,WHITE,165.jpg, Toys, 2006, 40.64 x 50.8 cm, Sukhpreet Singh,0.819716504960853,0.7685300212011846,0.818621096429263,0.8406391857848592,0.12509764767596135,0.16809339480494084,0.13612819457472244,0.09883119929414173
166,WHITE,166.jpg, John Joseph Pershing, c. 1919, w74.6 x h89.9 x d2.5 cm (Stretcher), Sir William Newenham Montague Orpen,0.7523215338825666,0.6215476724430038,0.7452797693708235,0.8141207532835019,0.17171254401517716,0.22841062108490046,0.17591023862294775,0.14857252112094077
167,WHITE,167.jpg, Garden of Wish Fulfilment, 1944, 74 x 103 cm, Arshile Gorky,0.7584823246409077,0.6258729702212725,0.7580108473688857,0.8080329932297512,0.1869868046026305,0.21699168075622569,0.20069232425525144,0.17798254817547984
168,WHITE,168.jpg, The Phantom of the Snow, 1888," h 15.1, w 192.1 cm", William Blair Bruce,0.6787670061297901,0.7236533605368165,0.6851424590291567,0.6497702854784599,0.2084867439141918,0.17840494029002688,0.2050806428567828,0.22861025104875207
169,WHITE,169.jpg," Goddess of Love, Goddess of Liberty", 1989, 182.9 × 243.8 × 30.5 cm (Overall size), Hung Liu,0.7113998829962018,0.6605013310533003,0.691446053663634,0.7693052163959828,0.2916281847671415,0.33279991565322686,0.31597822630172806,0.26712934271939237
170,WHITE,170.jpg, Installation View, 2014/2015,, Huma Bhabha,0.6276889548294488,0.5891619577941721,0.6271095358495755,0.6429550444028013,0.25677579060438993,0.257064584890999,0.25908380301933254,0.2532374404686053
171,WHITE,171.jpg, Three men in cravats triptych, 1995, a) 30.0 x 21.2 x 1.4 cm b) 122.0 x 92.0 x 2.0 cm c) 65.0 x 80.5 x 6.0 cm  a - oil on board; 30 x 21.2 x 1.4 cm b - enamel on metal; 122 x 92 x 2 cm c - enamel on metal; 65 x 80.5 x 6 cm, Francis Alÿs,0.8479636067351437,0.8031953284942678,0.8488701207805033,0.8625958311342586,0.1611784140616551,0.18419737229935546,0.1642598823145382,0.15788975556501914
172,WHITE,172.jpg, Suprematism, 1917, w48.2 x h65.6 cm, Kazimir Malevich,0.45426100092886523,0.4401397480875803,0.4618293621892,0.444554349825345,0.4185577231287765,0.3966334941860081,0.4191458768374945,0.42710213732760094
173,WHITE,173.jpg, The Adoration of the Child, 1495/1500, Diam 63 in. (160 cm)," Piero di Cosimo (Italian/Florence, 1462–1521)",0.598823160347441,0.5735169128129566,0.5909094493476227,0.6236657494097274,0.3389396020441853,0.3732861495665252,0.346894652707792,0.32871817676740084
174,WHITE,174.jpg, Taos in the Snow, c. 1914 - 1920, w58.9 x h49 cm (without frame), Walter Ufer,0.6853354640593594,0.6603917325588587,0.6844190609314391,0.6962837584277862,0.21363669486823614,0.23780504807740166,0.21132598924180146,0.2119337645937503
175,WHITE,175.jpg, A Chicken and A Crab, 1916/1956, w41 x h29 cm, Lee Jung-seob,0.8042954119740557,0.8128889510667541,0.796234663265831,0.8169972534329089,0.1700736021437308,0.13350036031819246,0.17335881049994656,0.18156738886766338
176,WHITE,176.jpg, The Advent of Art and Culture, 1906/1923,, Giulio Aristide Sartorio,0.7278225785307437,0.7115474102552247,0.7331740992899114,0.7232654827387376,0.24422207243447888,0.26301028452133696,0.23904765432578265,0.248154131445638
177,WHITE,177.jpg, PH-1090, 1978, h94 x w156 in, Clyfford Still,0.7098022039384606,0.4554153684869104,0.7073530462517256,0.8078940537212753,0.17163739508256567,0.3143937093564326,0.19128683762512425,0.13826380176607148
178,WHITE,178.jpg, Untitled horse study, 1899," 12 x 18""", Frederic Remington,0.8043063410014253,0.8020222883629257,0.8000163717254299,0.8135807665449996,0.17891233192927278,0.18943407740287793,0.18488035893653273,0.1659588888414341
179,WHITE,179.jpg, Departure, 1890, 68 x 129 cm, Józef Chełmoński (1849-1914),0.6217748271311914,0.5148071849058297,0.6037909150533612,0.69636465636689,0.22866246225708203,0.24004697016727347,0.23516034759399562,0.21421877852203652
180,WHITE,180.jpg," Composition with Double Line and Yellow, 1932", 1932," h 45.30, w 45.30 cm", Piet Mondrian,0.8182388238456381,0.7635322017629026,0.8244228916750178,0.8261359185448621,0.14841902062875353,0.2344478131424168,0.14836335039076606,0.14502234963058003
